Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Solar Zenith Angle,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
2009,1,1,0,0,0,0,0,1,11.85,0,0,0,169.4579845,12.85,906,94,3.228346463,109,3
2009,1,1,0,30,0,0,0,1,11.85,0,0,0,175.6847686,12.85,906,93,3.188976385,112,3
2009,1,1,1,0,0,0,0,1,11.85,0,0,0,175.6004206,12.85,906,92,3.149606306,115,3
2009,1,1,1,30,0,0,0,1,11.85,0,0,0,169.3538276,12.85,906,91,3.110236228,118,3
2009,1,1,2,0,0,0,0,1,11.85,0,0,0,162.670769,12.85,906,91,3.070866149,120,3
2009,1,1,2,30,0,0,0,1,11.85,0,0,0,155.9234292,12.85,906,90,3.03149607,125,3
2009,1,1,3,0,0,0,0,0,10.85,0,0,0,149.1680278,12.85,905,89,3.03149607,129,2
2009,1,1,3,30,0,0,0,0,10.85,0,0,0,142.4250426,12.85,905,88,2.992125992,135,2
2009,1,1,4,0,0,0,0,1,10.85,0,0,0,135.7069762,12.85,905,87,2.952755913,140,2
2009,1,1,4,30,0,0,0,0,10.85,0,0,0,129.0243752,12.85,905,87,2.913385835,147,2
2009,1,1,5,0,0,0,0,0,10.85,0,0,0,122.387872,12.85,905,86,2.874015756,154,2
2009,1,1,5,30,0,0,0,0,10.85,0,0,0,115.8092253,12.85,905,85,2.834645677,162,2
2009,1,1,6,0,0,0,0,0,9.85,0,0,0,109.3021093,12.85,905,83,2.834645677,162,2
2009,1,1,6,30,0,0,0,0,9.85,0,0,0,102.8829152,13.85,905,80,2.795275599,156,2
2009,1,1,7,0,0,0,0,1,10.85,0,0,0,96.57169555,14.85,905,78,2.795275599,152,2
2009,1,1,7,30,0,0,0,-15,10.85,0,0,0,90.39081391,14.85,905,74,2.75590552,149,2
2009,1,1,8,0,36,284,64,-15,9.85,3,0,3,84.37849459,15.85,905,72,2.75590552,147,2
