Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Solar Zenith Angle,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
2011,1,1,0,0,0,0,0,0,-3.15,0,0,0,169.5208917,15.85,900,24,1.023622062,181,2
2011,1,1,0,30,0,0,0,0,-3.15,0,0,0,175.7513366,15.85,900,26,1.062992141,179,2
2011,1,1,1,0,0,0,0,0,-2.15,0,0,0,175.582886,14.85,900,27,1.102362219,174,2
2011,1,1,1,30,0,0,0,0,-2.15,0,0,0,169.3140115,14.85,902,29,1.102362219,231,2
2011,1,1,2,0,0,0,0,0,-2.15,0,0,0,162.6272109,13.85,902,30,1.141732298,223,2
2011,1,1,2,30,0,0,0,0,-3.15,0,0,0,155.8790693,13.85,895,30,1.062992141,220,3
2011,1,1,3,0,0,0,0,0,-2.15,0,0,0,149.1238669,12.85,902,33,1.181102376,305,3
2011,1,1,3,30,0,0,0,0,-2.15,0,0,0,142.381578,12.85,902,35,1.220472455,302,3
2011,1,1,4,0,0,0,0,0,-2.15,0,0,0,135.6645273,11.85,902,37,1.220472455,302,3
2011,1,1,4,30,0,0,0,0,-1.15,0,0,0,128.9831919,11.85,902,39,1.259842534,300,4
2011,1,1,5,0,0,0,0,0,-1.15,0,0,0,122.3481805,11.85,903,40,1.259842534,300,4
2011,1,1,5,30,0,0,0,0,-3.15,0,0,0,115.7712527,10.85,895,39,1.220472455,293,4
2011,1,1,6,0,0,0,0,0,-2.15,0,0,0,109.2661002,10.85,903,42,1.299212612,302,4
2011,1,1,6,30,0,0,0,0,-1.15,0,0,0,102.849144,10.85,903,42,1.299212612,306,4
2011,1,1,7,0,0,0,0,0,-1.15,0,0,0,96.54047953,10.85,903,42,1.338582691,309,4
2011,1,1,7,30,0,0,0,-15,-1.15,0,0,0,90.36253953,10.85,905,42,1.338582691,313,3
2011,1,1,8,0,37,300,66,-15,-1.15,37,300,66,84.35357948,11.85,905,42,1.338582691,316,3
2011,1,1,8,30,58,569,171,0,-1.15,58,569,171,78.54742528,11.85,898,40,1.299212612,224,3
2011,1,1,9,0,72,711,280,0,-1.15,72,711,280,72.99594551,11.85,905,42,1.377952769,152,3
2011,1,1,9,30,83,797,384,0,-0.15,83,797,384,67.7635805,11.85,905,42,1.377952769,159,3
2011,1,1,10,0,90,853,479,3,-0.15,213,163,287,62.93150451,11.85,905,42,1.377952769,180,3
2011,1,1,10,30,97,892,562,3,-0.15,237,69,273,58.60016143,11.85,906,42,1.377952769,85,3
2011,1,1,11,0,102,920,631,3,-0.15,222,22,235,54.88937408,12.85,906,42,1.377952769,27,3
2011,1,1,11,30,105,938,683,3,-0.15,304,237,450,51.9332918,12.85,906,42,1.417322848,33,3
2011,1,1,12,0,108,949,719,3,-0.15,300,349,525,49.86704833,12.85,906,42,1.377952769,35,3
2011,1,1,12,30,109,955,738,3,-0.15,303,366,545,48.80429499,12.85,906,42,1.377952769,37,3
2011,1,1,13,0,109,955,738,0,-0.15,109,955,738,48.81087592,11.85,906,42,1.377952769,40,3
2011,1,1,13,30,108,951,720,0,-0.15,108,951,720,49.88637858,11.85,906,42,1.338582691,43,3
2011,1,1,14,0,105,940,684,0,-1.15,105,940,684,51.96425798,11.85,906,41,1.338582691,44,3
2011,1,1,14,30,101,923,631,0,-1.15,101,923,631,54.93045654,11.85,906,41,1.299212612,47,3
2011,1,1,15,0,97,899,564,0,-1.15,97,899,564,58.64974303,11.85,906,41,1.299212612,50,3
2011,1,1,15,30,90,863,482,0,-1.15,90,863,482,62.98808579,11.85,906,41,1.259842534,51,3
2011,1,1,16,0,81,812,387,0,-1.15,81,812,387,67.82588223,11.85,906,40,1.259842534,54,3
2011,1,1,16,30,68,737,283,0,-1.15,68,737,283,73.06293005,11.85,906,40,1.220472455,57,3
2011,1,1,17,0,50,624,173,-15,-1.15,50,624,173,78.61827508,11.85,906,40,1.220472455,60,3
2011,1,1,17,30,39,306,68,-15,-2.15,68,0,68,84.42765775,10.85,906,39,1.181102376,62,3
2011,1,1,18,0,0,0,0,0,-2.15,0,0,0,90.43931045,10.85,906,39,1.181102376,67,3
2011,1,1,18,30,0,0,0,0,-2.15,0,0,0,96.61968239,10.85,906,39,1.141732298,71,3
2011,1,1,19,0,0,0,0,0,-2.15,0,0,0,102.9304263,10.85,908,40,1.141732298,77,3
2011,1,1,19,30,0,0,0,0,-2.15,0,0,0,109.3492309,10.85,908,40,1.141732298,82,3
2011,1,1,20,0,0,0,0,0,-3.15,0,0,0,115.8560411,9.85,908,40,1.102362219,88,3
2011,1,1,20,30,0,0,0,0,-3.15,0,0,0,122.4344574,9.85,908,40,1.102362219,94,3
2011,1,1,21,0,0,0,0,0,-3.15,0,0,0,129.0707889,9.85,908,40,1.062992141,101,3
2011,1,1,21,30,0,0,0,0,-3.15,0,0,0,135.7532487,8.85,908,41,1.062992141,108,3
2011,1,1,22,0,0,0,0,0,-3.15,0,0,0,142.4711538,8.85,908,41,1.062992141,115,3
2011,1,1,22,30,0,0,0,0,-4.15,0,0,0,149.2138593,8.85,909,41,1.023622062,120,3
2011,1,1,23,0,0,0,0,0,-4.15,0,0,0,155.9686468,8.85,909,41,1.023622062,128,3
2011,1,1,23,30,0,0,0,0,-4.15,0,0,0,162.7144597,7.85,900,42,0.984251983,133,3
2011,1,2,0,0,0,0,0,0,-4.15,0,0,0,169.3928948,7.85,909,42,1.023622062,133,3
2011,1,2,0,30,0,0,0,0,-4.15,0,0,0,175.6145553,7.85,909,42,1.023622062,132,3
2011,1,2,1,0,0,0,0,0,-4.15,0,0,0,175.6145018,7.85,909,42,1.023622062,129,3
2011,1,2,1,30,0,0,0,0,-4.15,0,0,0,169.3926406,7.85,909,43,1.023622062,125,3
2011,1,2,2,0,0,0,0,0,-4.15,0,0,0,162.713813,7.85,909,43,1.023622062,119,3
2011,1,2,2,30,0,0,0,0,-4.15,0,0,0,155.9674058,6.85,902,45,1.023622062,116,3
2011,1,2,3,0,0,0,0,0,-4.15,0,0,0,149.2118139,6.85,909,44,1.023622062,106,2
2011,1,2,3,30,0,0,0,0,-4.15,0,0,0,142.4680827,6.85,909,45,1.023622062,99,2
2011,1,2,4,0,0,0,0,0,-4.15,0,0,0,135.7489165,6.85,909,45,1.023622062,94,2
2011,1,2,4,30,0,0,0,0,-4.15,0,0,0,129.0649419,6.85,909,46,1.062992141,91,2
2011,1,2,5,0,0,0,0,0,-4.15,0,0,0,122.4268195,6.85,909,46,1.062992141,86,2
2011,1,2,5,30,0,0,0,0,-4.15,0,0,0,115.8463087,6.85,902,48,1.062992141,92,2
2011,1,2,6,0,0,0,0,0,-4.15,0,0,0,109.3370673,6.85,911,47,1.062992141,86,2
2011,1,2,6,30,0,0,0,0,-3.15,0,0,0,102.9154552,6.85,911,47,1.102362219,91,2
2011,1,2,7,0,0,0,0,0,-3.15,0,0,0,96.60148099,7.85,911,46,1.102362219,94,2
2011,1,2,7,30,0,0,0,-15,-3.15,0,0,0,90.41742008,7.85,911,46,1.141732298,96,3
2011,1,2,8,0,36,287,64,-15,-2.15,36,287,64,84.4015102,8.85,911,46,1.181102376,98,3
2011,1,2,8,30,57,554,167,0,-2.15,57,554,167,78.58728585,8.85,902,46,1.181102376,101,3
2011,1,2,9,0,71,694,273,0,-2.15,71,694,273,73.02644486,8.85,911,45,1.220472455,99,3
2011,1,2,9,30,82,779,376,0,-2.15,82,779,376,67.78320723,9.85,911,45,1.259842534,99,3
2011,1,2,10,0,89,836,469,0,-1.15,89,836,469,62.93853277,9.85,911,45,1.259842534,98,4
2011,1,2,10,30,96,874,551,0,-1.15,96,874,551,58.59271419,10.85,911,45,1.299212612,98,4
2011,1,2,11,0,100,901,618,0,-1.15,100,901,618,54.86558222,10.85,911,44,1.338582691,98,4
2011,1,2,11,30,104,919,671,0,-0.15,104,919,671,51.89158374,11.85,911,44,1.338582691,96,4
2011,1,2,12,0,106,929,706,0,-0.15,106,929,706,49.80655652,11.85,911,45,1.377952769,98,4
2011,1,2,12,30,107,935,724,0,-0.15,107,935,724,48.72526156,11.85,909,45,1.377952769,98,4
2011,1,2,13,0,107,935,724,0,0.85,107,935,724,48.71484136,11.85,909,47,1.417322848,98,4
