Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Version
NSRDB,594052,-,-,-,25.69,-100.3,-6,514,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,v1.0.2
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Solar Zenith Angle,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
2007,1,3,18,0,0,0,0,4,7.850000000000023,0,0,0,90.16629363840059,9.850000000000023,905,87,2.4015748128294945,149,3
2007,1,3,18,30,0,0,0,4,7.850000000000023,0,0,0,96.34964648771003,9.850000000000023,905,87,2.362204734236002,164,3
2007,1,3,19,0,0,0,0,7,7.850000000000023,0,0,0,102.66378660955404,9.850000000000023,905,87,2.362204734236002,208,3
2007,1,3,19,30,0,0,0,3,7.850000000000023,0,0,0,109.08605835245989,9.850000000000023,905,87,2.362204734236002,210,3
2007,1,3,20,0,0,0,0,3,7.850000000000023,0,0,0,115.59631535092095,9.850000000000023,905,87,2.362204734236002,210,3
2007,1,3,20,30,0,0,0,7,7.850000000000023,0,0,0,122.17807869351145,9.850000000000023,905,87,2.362204734236002,211,3
2007,1,3,21,0,0,0,0,7,7.850000000000023,0,0,0,128.8175740241381,9.850000000000023,905,87,2.3228346556425095,211,3
2007,1,3,21,30,0,0,0,7,7.850000000000023,0,0,0,135.50290539793377,9.850000000000023,905,87,2.3228346556425095,213,3
2007,1,3,22,0,0,0,0,7,7.850000000000023,0,0,0,142.2232199001578,9.850000000000023,905,87,2.3228346556425095,214,3
2007,1,3,22,30,0,0,0,7,7.850000000000023,0,0,0,148.967568779117,9.850000000000023,905,87,2.3228346556425095,214,3
2007,1,3,23,0,0,0,0,7,7.850000000000023,0,0,0,155.72261678789909,9.850000000000023,905,87,2.283464577049017,217,3
2007,1,3,23,30,0,0,0,4,6.850000000000023,0,0,0,162.46585182482568,8.850000000000023,902,87,2.283464577049017,224,3
2007,1,4,0,0,0,0,0,4,7.850000000000023,0,0,0,169.13468997382847,9.850000000000023,905,86,2.283464577049017,218,2
2007,1,4,0,30,0,0,0,4,6.850000000000023,0,0,0,175.33228579240472,9.850000000000023,905,85,2.283464577049017,217,3
2007,1,4,1,0,0,0,0,7,6.850000000000023,0,0,0,175.64913012781375,9.850000000000023,905,84,2.2440944984555244,214,3
2007,1,4,1,30,0,0,0,7,6.850000000000023,0,0,0,169.5359934993796,9.850000000000023,905,83,2.2440944984555244,211,3
2007,1,4,2,0,0,0,0,4,6.850000000000023,0,0,0,162.8762154141313,9.850000000000023,905,82,2.2440944984555244,210,3
2007,1,4,2,30,0,0,0,7,6.850000000000023,0,0,0,156.13427227922034,9.850000000000023,900,81,2.204724419862032,211,3
2007,1,4,3,0,0,0,0,7,6.850000000000023,0,0,0,149.37821000570037,9.850000000000023,905,80,2.204724419862032,276,3
2007,1,4,3,30,0,0,0,4,6.850000000000023,0,0,0,142.6315939425574,9.850000000000023,905,79,2.204724419862032,259,3
2007,1,4,4,0,0,0,0,4,6.850000000000023,0,0,0,135.90802620838545,9.850000000000023,905,78,2.204724419862032,257,3
2007,1,4,4,30,0,0,0,7,6.850000000000023,0,0,0,129.2184946525477,10.850000000000023,905,77,2.1653543412685394,255,4
2007,1,4,5,0,0,0,0,1,6.850000000000023,0,0,0,122.57379359712266,10.850000000000023,903,76,2.1653543412685394,254,4
2007,1,4,5,30,0,0,0,7,6.850000000000023,0,0,0,115.98569809655703,10.850000000000023,900,75,2.125984262675047,251,4
2007,1,4,6,0,0,0,0,7,6.850000000000023,0,0,0,109.46780601744553,10.850000000000023,903,73,2.125984262675047,252,4
2007,1,4,6,30,0,0,0,4,5.850000000000023,0,0,0,103.03635898770156,11.850000000000023,903,69,2.047244105488062,254,4
2007,1,4,7,0,0,0,0,8,5.850000000000023,0,0,0,96.71119303426721,11.850000000000023,903,66,2.0078740268945694,255,4
2007,1,4,7,30,0,0,0,-15,5.850000000000023,0,0,0,90.51429450134215,12.850000000000023,903,62,1.9291338697075844,257,5
2007,1,4,8,0,36,314,66,-15,4.850000000000023,36,314,66,84.48379677223062,12.850000000000023,903,59,1.8897637911140919,259,5
2007,1,4,8,30,54,594,171,0,4.850000000000023,54,594,171,78.65271425621717,13.850000000000023,900,55,1.8110236339271069,261,5
2007,1,4,9,0,67,736,281,0,3.8500000000000227,67,736,281,73.0723942604217,13.850000000000023,903,52,1.7716535553336143,265,5
2007,1,4,9,30,77,820,387,0,3.8500000000000227,77,820,387,67.8066264964838,14.850000000000023,903,49,1.6929133981466293,268,5
2007,1,4,10,0,84,877,483,0,3.8500000000000227,84,877,483,62.93596388532259,15.850000000000023,903,45,1.6535433195531368,272,5
2007,1,4,10,30,90,915,567,0,2.8500000000000227,90,915,567,58.56043461986669,15.850000000000023,903,42,1.5748031623661518,275,5
2007,1,4,11,0,94,941,636,0,2.8500000000000227,94,941,636,54.799944443487526,15.850000000000023,903,39,1.5354330837726593,278,5
2007,1,4,11,30,97,959,691,0,1.8500000000000227,97,959,691,51.78961842769611,16.850000000000023,903,35,1.4566929265856743,281,5
2007,1,4,12,0,99,971,728,0,1.8500000000000227,99,971,728,49.66680364762538,16.850000000000023,903,33,1.4173228479921818,281,5
2007,1,4,12,30,100,977,747,0,1.8500000000000227,100,977,747,48.54857836872187,16.850000000000023,902,32,1.4173228479921818,279,5
2007,1,4,13,0,100,979,749,0,0.8500000000000227,100,979,749,48.50474110839917,16.850000000000023,902,32,1.3779527693986893,278,5
2007,1,4,13,30,99,975,732,0,0.8500000000000227,99,975,732,49.53816877708161,16.850000000000023,902,32,1.3779527693986893,275,5
2007,1,4,14,0,97,966,697,0,0.8500000000000227,97,966,697,51.583951103024766,16.850000000000023,902,31,1.3385826908051968,271,5
2007,1,4,14,30,94,951,645,0,0.8500000000000227,94,951,645,54.527848299678105,16.850000000000023,902,30,1.2992126122117043,259,5
2007,1,4,15,0,90,929,578,0,0.8500000000000227,90,929,578,58.233211751811865,16.850000000000023,902,30,1.2992126122117043,245,5
2007,1,4,15,30,83,897,496,0,-0.14999999999997726,83,897,496,62.56413041410711,16.850000000000023,902,29,1.2598425336182117,237,5
2007,1,4,16,0,75,852,402,0,-0.14999999999997726,75,852,402,67.39920902830286,16.850000000000023,902,29,1.2598425336182117,232,5
2007,1,4,16,30,64,786,298,0,-0.14999999999997726,64,786,298,72.63678420446365,17.850000000000023,902,28,1.2204724550247192,230,4
2007,1,4,17,0,46,691,187,-15,-0.14999999999997726,46,691,187,78.19481319627235,17.850000000000023,902,28,1.1811023764312267,228,4
2007,1,4,17,30,35,407,77,-15,-0.14999999999997726,35,407,77,84.00827871364135,17.850000000000023,900,27,1.1811023764312267,225,4
2007,1,4,18,0,0,0,0,0,-0.14999999999997726,0,0,0,90.02510829916245,17.850000000000023,900,26,1.1417322978377342,227,4
2007,1,4,18,30,0,0,0,0,-1.1499999999999773,0,0,0,96.21053496212245,16.850000000000023,900,26,1.1417322978377342,232,4
2007,1,4,19,0,0,0,0,0,-1.1499999999999773,0,0,0,102.52688599698524,16.850000000000023,900,26,1.1023622192442417,235,4
2007,1,4,19,30,0,0,0,0,-1.1499999999999773,0,0,0,108.95135141941154,16.850000000000023,900,26,1.0629921406507492,237,4
2007,1,4,20,0,0,0,0,0,-1.1499999999999773,0,0,0,115.46374231993323,16.850000000000023,900,26,1.0629921406507492,240,5
2007,1,4,20,30,0,0,0,0,-2.1499999999999773,0,0,0,122.04754145298931,15.850000000000023,900,25,1.0236220620572567,240,5
2007,1,4,21,0,0,0,0,0,-2.1499999999999773,0,0,0,128.68893126791085,15.850000000000023,900,25,0.9842519834637642,241,5
2007,1,4,21,30,0,0,0,0,-2.1499999999999773,0,0,0,135.3759556848743,15.850000000000023,900,24,0.9842519834637642,241,5
2007,1,4,22,0,0,0,0,0,-3.1499999999999773,0,0,0,142.09766394728808,15.850000000000023,900,24,0.9448819048702717,242,5
2007,1,4,22,30,0,0,0,0,-3.1499999999999773,0,0,0,148.84292838086452,15.850000000000023,900,24,0.9055118262767792,242,5
2007,1,4,23,0,0,0,0,0,-3.1499999999999773,0,0,0,155.59804686017893,15.850000000000023,900,23,0.8661417476832867,242,5
2007,1,4,23,30,0,0,0,0,-4.149999999999977,0,0,0,162.3396370365221,14.850000000000023,898,23,0.8267716690897942,242,5
