Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Version
NSRDB,594052,-,-,-,25.69,-100.3,-6,514,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,v1.0.2
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Solar Zenith Angle,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
2010,1,1,0,0,0,0,0,7,0.8500000000000227,0,0,0,169.48947933358005,10.850000000000023,914,51,1.3779527693986893,170,4
2010,1,1,0,30,0,0,0,7,-0.14999999999997726,0,0,0,175.71817093455815,9.850000000000023,914,51,1.3385826908051968,170,4
2010,1,1,1,0,0,0,0,7,-0.14999999999997726,0,0,0,175.5919332499957,9.850000000000023,914,52,1.3385826908051968,170,4
2010,1,1,1,30,0,0,0,7,-0.14999999999997726,0,0,0,169.334047506204,8.850000000000023,914,52,1.2992126122117043,170,4
2010,1,1,2,0,0,0,0,7,-1.1499999999999773,0,0,0,162.649087586906,8.850000000000023,914,52,1.2598425336182117,169,4
2010,1,1,2,30,0,0,0,7,-1.1499999999999773,0,0,0,155.90133777440587,7.850000000000023,911,53,1.2598425336182117,152,4
2010,1,1,3,0,0,0,0,7,-1.1499999999999773,0,0,0,149.14603364906299,7.850000000000023,914,53,1.2204724550247192,169,3
2010,1,1,3,30,0,0,0,7,-1.1499999999999773,0,0,0,142.40339759273343,7.850000000000023,914,54,1.2204724550247192,169,3
2010,1,1,4,0,0,0,0,7,-1.1499999999999773,0,0,0,135.6858417711188,6.850000000000023,914,54,1.1811023764312267,169,3
2010,1,1,4,30,0,0,0,7,-2.1499999999999773,0,0,0,129.00387746440572,6.850000000000023,914,54,1.1811023764312267,169,3
2010,1,1,5,0,0,0,0,7,-2.1499999999999773,0,0,0,122.36812496701097,6.850000000000023,914,55,1.1417322978377342,171,3
2010,1,1,5,30,0,0,0,7,-2.1499999999999773,0,0,0,115.79034318828748,6.850000000000023,911,55,1.1023622192442417,180,2
2010,1,1,6,0,0,0,0,7,-2.1499999999999773,0,0,0,109.28421507177504,6.850000000000023,916,55,1.1023622192442417,204,3
2010,1,1,6,30,0,0,0,7,-2.1499999999999773,0,0,0,102.86614670776355,6.850000000000023,916,54,1.1023622192442417,187,3
2010,1,1,7,0,0,0,0,7,-2.1499999999999773,0,0,0,96.55621204680948,6.850000000000023,916,53,1.1417322978377342,183,3
2010,1,1,7,30,0,0,0,-15,-3.1499999999999773,0,0,0,90.37680289419104,6.850000000000023,914,52,1.1417322978377342,183,3
2010,1,1,8,0,38,273,65,-15,-2.1499999999999773,38,159,53,84.36617662581477,6.850000000000023,914,51,1.1417322978377342,184,3
2010,1,1,8,30,61,537,167,7,-3.1499999999999773,74,325,138,78.55808192755109,6.850000000000023,911,50,1.1417322978377342,86,2
2010,1,1,9,0,77,680,276,7,-2.1499999999999773,122,259,197,73.00434626539064,7.850000000000023,914,49,1.1417322978377342,34,3
2010,1,1,9,30,89,768,379,7,-2.1499999999999773,169,231,256,67.76935511695152,7.850000000000023,914,47,1.1417322978377342,37,3
2010,1,1,10,0,98,827,474,7,-2.1499999999999773,111,725,441,62.93422848697992,8.850000000000023,914,46,1.1417322978377342,38,3
2010,1,1,10,30,104,868,556,1,-2.1499999999999773,227,370,420,58.59937050788515,8.850000000000023,914,45,1.1811023764312267,41,3
2010,1,1,11,0,110,895,625,7,-2.1499999999999773,171,665,553,54.88460200305953,9.850000000000023,914,44,1.1811023764312267,44,3
2010,1,1,11,30,114,914,678,0,-2.1499999999999773,114,914,678,51.92414009657094,9.850000000000023,914,43,1.1811023764312267,45,3
2010,1,1,12,0,116,926,714,7,-2.1499999999999773,233,563,596,49.85328545658644,9.850000000000023,914,43,1.1811023764312267,50,3
2010,1,1,12,30,118,931,732,0,-2.1499999999999773,118,931,732,48.785956815819794,9.850000000000023,914,44,1.2204724550247192,55,3
2010,1,1,13,0,118,932,732,8,-2.1499999999999773,303,371,548,48.788315050450315,9.850000000000023,914,45,1.2204724550247192,61,3
2010,1,1,13,30,117,926,714,7,-2.1499999999999773,199,666,628,49.86022021952574,9.850000000000023,914,45,1.2204724550247192,67,3
2010,1,1,14,0,114,915,678,0,-1.1499999999999773,114,915,678,51.935274532682016,9.850000000000023,914,47,1.2598425336182117,72,3
2010,1,1,14,30,111,897,626,8,-1.1499999999999773,234,460,499,54.89942417336573,9.850000000000023,913,48,1.2598425336182117,78,3
2010,1,1,15,0,105,870,558,0,-1.1499999999999773,105,870,558,58.61733978619327,9.850000000000023,913,49,1.2992126122117043,84,3
2010,1,1,15,30,97,831,475,0,-1.1499999999999773,97,831,475,62.95484926423464,8.850000000000023,913,49,1.2992126122117043,88,3
2010,1,1,16,0,88,776,382,0,-1.1499999999999773,88,776,382,67.79221135496554,8.850000000000023,913,50,1.2992126122117043,92,4
2010,1,1,16,30,75,695,278,8,-0.14999999999997726,95,519,246,73.02910793456215,8.850000000000023,913,51,1.3385826908051968,96,4
2010,1,1,17,0,56,569,168,-15,-0.14999999999997726,68,412,149,78.58449666504187,8.850000000000023,913,52,1.3385826908051968,101,4
2010,1,1,17,30,41,242,65,-15,-0.14999999999997726,58,0,58,84.39405522048413,8.850000000000023,911,53,1.3779527693986893,103,4
2010,1,1,18,0,0,0,0,0,-0.14999999999997726,0,0,0,90.40598939991658,8.850000000000023,911,54,1.3779527693986893,105,4
2010,1,1,18,30,0,0,0,7,-0.14999999999997726,0,0,0,96.58665002822244,8.850000000000023,911,55,1.3779527693986893,108,4
2010,1,1,19,0,0,0,0,7,-0.14999999999997726,0,0,0,102.8977397904341,8.850000000000023,911,55,1.3779527693986893,109,4
2010,1,1,19,30,0,0,0,7,-0.14999999999997726,0,0,0,109.31690673078724,7.850000000000023,911,56,1.4173228479921818,112,4
2010,1,1,20,0,0,0,0,0,-0.14999999999997726,0,0,0,115.82408406753746,7.850000000000023,911,57,1.4173228479921818,115,4
2010,1,1,20,30,0,0,0,0,-0.14999999999997726,0,0,0,122.40286206294812,7.850000000000023,911,58,1.4173228479921818,116,4
2010,1,1,21,0,0,0,0,0,-0.14999999999997726,0,0,0,129.0395396663436,7.850000000000023,911,59,1.4173228479921818,119,4
2010,1,1,21,30,0,0,0,0,0.8500000000000227,0,0,0,135.72231711690458,7.850000000000023,911,60,1.4173228479921818,122,4
2010,1,1,22,0,0,0,0,7,0.8500000000000227,0,0,0,142.44049203422765,7.850000000000023,911,61,1.4566929265856743,125,4
2010,1,1,22,30,0,0,0,7,0.8500000000000227,0,0,0,149.1833855089459,6.850000000000023,911,62,1.4566929265856743,126,4
2010,1,1,23,0,0,0,0,7,0.8500000000000227,0,0,0,155.9382106675015,6.850000000000023,911,63,1.4566929265856743,129,4
2010,1,1,23,30,0,0,0,7,0.8500000000000227,0,0,0,162.6837502930888,6.850000000000023,908,64,1.4566929265856743,132,4
2010,1,2,0,0,0,0,0,7,0.8500000000000227,0,0,0,169.3611452004418,6.850000000000023,911,65,1.4566929265856743,133,4
2010,1,2,0,30,0,0,0,0,0.8500000000000227,0,0,0,175.5804289772214,6.850000000000023,911,65,1.4566929265856743,133,4
2010,1,2,1,0,0,0,0,4,0.8500000000000227,0,0,0,175.62119141884938,6.850000000000023,911,66,1.4566929265856743,133,4
2010,1,2,1,30,0,0,0,4,0.8500000000000227,0,0,0,169.4115903665903,6.850000000000023,911,67,1.4566929265856743,132,4
2010,1,2,2,0,0,0,0,7,0.8500000000000227,0,0,0,162.73486187747235,6.850000000000023,911,68,1.4566929265856743,132,4
2010,1,2,2,30,0,0,0,7,1.8500000000000227,0,0,0,155.9889255715285,6.850000000000023,906,68,1.4566929265856743,133,4
2010,1,2,3,0,0,0,0,7,0.8500000000000227,0,0,0,149.2332522595995,6.850000000000023,911,69,1.4566929265856743,132,4
2010,1,2,3,30,0,0,0,7,0.8500000000000227,0,0,0,142.4891675053077,6.850000000000023,909,70,1.4566929265856743,132,4
2010,1,2,4,0,0,0,0,7,1.8500000000000227,0,0,0,135.7694746983556,6.850000000000023,909,71,1.4566929265856743,130,3
2010,1,2,4,30,0,0,0,7,0.8500000000000227,0,0,0,129.0848400345447,5.850000000000023,909,71,1.4566929265856743,130,3
2010,1,2,5,0,0,0,0,4,0.8500000000000227,0,0,0,122.44593804855465,5.850000000000023,909,72,1.4566929265856743,130,3
2010,1,2,5,30,0,0,0,4,1.8500000000000227,0,0,0,115.86452885230574,5.850000000000023,905,73,1.4566929265856743,130,3
2010,1,2,6,0,0,0,0,4,0.8500000000000227,0,0,0,109.35426205936163,5.850000000000023,909,72,1.4566929265856743,129,3
2010,1,2,6,30,0,0,0,0,1.8500000000000227,0,0,0,102.93148282822824,6.850000000000023,909,71,1.4566929265856743,126,3
2010,1,2,7,0,0,0,0,7,1.8500000000000227,0,0,0,96.61617817022079,6.850000000000023,909,69,1.4566929265856743,123,3
2010,1,2,7,30,0,0,0,-15,0.8500000000000227,0,0,0,90.43058310987662,6.850000000000023,909,68,1.4566929265856743,122,3
2010,1,2,8,0,37,264,63,-15,0.8500000000000227,37,151,52,84.41293538127309,6.850000000000023,909,66,1.4960630051791668,119,3
2010,1,2,8,30,60,527,164,4,0.8500000000000227,74,310,135,78.59669379455673,6.850000000000023,905,64,1.4960630051791668,119,3
2010,1,2,9,0,75,669,271,4,0.8500000000000227,91,536,247,73.03351493122076,7.850000000000023,909,63,1.4960630051791668,115,3
2010,1,2,9,30,87,757,374,7,0.8500000000000227,142,443,309,67.78756472922832,7.850000000000023,909,61,1.4960630051791668,113,4
2010,1,2,10,0,96,815,467,7,0.8500000000000227,177,452,383,62.93975061475682,8.850000000000023,909,59,1.4960630051791668,111,4
2010,1,2,10,30,104,855,549,7,0.8500000000000227,252,193,352,58.590328934763654,8.850000000000023,909,58,1.4960630051791668,109,4
2010,1,2,11,0,109,883,617,4,0.8500000000000227,271,300,444,54.859133999682655,9.850000000000023,909,56,1.5354330837726593,106,4
2010,1,2,11,30,113,902,670,7,0.8500000000000227,294,308,484,51.88068855924331,9.850000000000023,909,55,1.5354330837726593,105,4
2010,1,2,12,0,115,913,705,7,0.8500000000000227,325,200,454,49.791007459295116,9.850000000000023,908,55,1.5354330837726593,103,4
2010,1,2,12,30,116,919,723,7,0.8500000000000227,327,108,399,48.70512918731579,9.850000000000023,908,55,1.5354330837726593,105,4
2010,1,2,13,0,116,919,723,7,1.8500000000000227,318,80,371,48.690519586910135,9.850000000000023,908,56,1.5354330837726593,105,4
2010,1,2,13,30,116,913,706,6,0.8500000000000227,247,20,260,49.74813901522052,9.850000000000023,908,57,1.5354330837726593,105,4
2010,1,2,14,0,113,902,670,6,1.8500000000000227,221,14,229,51.81215612583752,9.850000000000023,908,57,1.5354330837726593,105,4
2010,1,2,14,30,109,883,618,6,1.8500000000000227,204,11,210,54.76848796780394,9.850000000000023,908,58,1.5748031623661518,106,4
2010,1,2,15,0,103,856,551,6,1.8500000000000227,199,17,208,58.48136388401892,8.850000000000023,908,59,1.5748031623661518,106,4
2010,1,2,15,30,97,817,470,6,1.8500000000000227,156,2,157,62.816009006995216,8.850000000000023,908,59,1.5748031623661518,106,4
2010,1,2,16,0,87,762,376,7,1.8500000000000227,151,20,158,67.65209904576834,8.850000000000023,908,60,1.5748031623661518,108,4
2010,1,2,16,30,74,681,274,7,1.8500000000000227,128,159,175,72.88883575735058,8.850000000000023,908,61,1.5748031623661518,108,4
2010,1,2,17,0,56,557,167,-15,1.8500000000000227,83,115,106,78.4448157664898,8.850000000000023,906,61,1.5748031623661518,108,4
2010,1,2,17,30,42,236,65,-15,1.8500000000000227,42,0,42,84.25546306660135,8.850000000000023,906,62,1.5748031623661518,109,4
2010,1,2,18,0,0,0,0,7,1.8500000000000227,0,0,0,90.26888005589541,8.850000000000023,906,63,1.6141732409596443,109,4
2010,1,2,18,30,0,0,0,6,1.8500000000000227,0,0,0,96.45101062668807,8.850000000000023,906,63,1.6141732409596443,111,4
2010,1,2,19,0,0,0,0,7,1.8500000000000227,0,0,0,102.76377694988882,8.850000000000023,906,64,1.6141732409596443,112,3
2010,1,2,19,30,0,0,0,7,1.8500000000000227,0,0,0,109.18466003896717,8.850000000000023,906,64,1.6141732409596443,113,3
2010,1,2,20,0,0,0,0,7,1.8500000000000227,0,0,0,115.69354690761318,8.850000000000023,906,64,1.6535433195531368,115,3
2010,1,2,20,30,0,0,0,7,1.8500000000000227,0,0,0,122.27398789479021,8.850000000000023,906,64,1.6535433195531368,116,3
2010,1,2,21,0,0,0,0,6,1.8500000000000227,0,0,0,128.9122400823528,8.850000000000023,906,65,1.6535433195531368,118,3
2010,1,2,21,30,0,0,0,6,2.8500000000000227,0,0,0,135.59644935726288,8.850000000000023,906,65,1.6929133981466293,120,3
2010,1,2,22,0,0,0,0,6,2.8500000000000227,0,0,0,142.31582888302887,8.850000000000023,906,65,1.6929133981466293,123,3
2010,1,2,22,30,0,0,0,6,2.8500000000000227,0,0,0,149.05954889186262,8.850000000000023,906,65,1.6929133981466293,125,3
2010,1,2,23,0,0,0,0,6,2.8500000000000227,0,0,0,155.8145162995823,8.850000000000023,906,66,1.6929133981466293,128,3
2010,1,2,23,30,0,0,0,6,2.8500000000000227,0,0,0,162.55879076211633,8.850000000000023,902,66,1.6929133981466293,132,3
2010,1,3,0,0,0,0,0,7,2.8500000000000227,0,0,0,169.23143211816557,8.850000000000023,906,66,1.7322834767401218,133,2
2010,1,3,0,30,0,0,0,7,2.8500000000000227,0,0,0,175.43880704307065,8.850000000000023,906,67,1.7716535553336143,133,2
2010,1,3,1,0,0,0,0,7,2.8500000000000227,0,0,0,175.64038680856783,8.850000000000023,906,68,1.7716535553336143,135,2
2010,1,3,1,30,0,0,0,7,2.8500000000000227,0,0,0,169.48444361045017,8.850000000000023,906,68,1.7716535553336143,135,2
2010,1,3,2,0,0,0,0,7,3.8500000000000227,0,0,0,162.81707315971747,8.850000000000023,906,69,1.8110236339271069,135,2
2010,1,3,2,30,0,0,0,7,3.8500000000000227,0,0,0,156.07330353484681,8.850000000000023,902,70,1.8110236339271069,137,2
2010,1,3,3,0,0,0,0,7,3.8500000000000227,0,0,0,149.31736030125083,8.850000000000023,906,71,1.8503937125205994,129,1
2010,1,3,3,30,0,0,0,7,3.8500000000000227,0,0,0,142.571810774395,8.850000000000023,905,71,1.8503937125205994,122,1
2010,1,3,4,0,0,0,0,4,3.8500000000000227,0,0,0,135.84990074262868,8.850000000000023,905,72,1.8897637911140919,115,1
2010,1,3,4,30,0,0,0,7,3.8500000000000227,0,0,0,129.16247391422,8.850000000000023,905,73,1.8897637911140919,108,2
2010,1,3,5,0,0,0,0,4,3.8500000000000227,0,0,0,122.52027005171787,8.850000000000023,905,74,1.9291338697075844,196,2
2010,1,3,5,30,0,0,0,7,4.850000000000023,0,0,0,115.93505597953767,8.850000000000023,902,74,1.8897637911140919,274,2
2010,1,3,6,0,0,0,0,3,4.850000000000023,0,0,0,109.42045060375179,8.850000000000023,905,74,1.9291338697075844,271,2
2010,1,3,6,30,0,0,0,0,4.850000000000023,0,0,0,102.99273912799207,9.850000000000023,905,73,1.968503948301077,198,2
2010,1,3,7,0,0,0,0,0,4.850000000000023,0,0,0,96.6718216395674,9.850000000000023,905,71,1.968503948301077,109,2
2010,1,3,7,30,0,0,0,-15,4.850000000000023,0,0,0,90.47977874389099,9.850000000000023,905,70,1.968503948301077,115,2
2010,1,3,8,0,36,258,61,-15,4.850000000000023,36,258,61,84.45481987926011,10.850000000000023,906,69,1.968503948301077,122,2
2010,1,3,8,30,59,519,162,0,4.850000000000023,59,519,162,78.6301212734349,10.850000000000023,902,67,1.9291338697075844,137,2
2010,1,3,9,0,75,662,268,0,4.850000000000023,75,662,268,73.05716780560131,10.850000000000023,906,66,1.968503948301077,133,2
2010,1,3,9,30,87,750,370,0,4.850000000000023,87,750,370,67.79990920123248,11.850000000000023,906,65,1.968503948301077,137,2
2010,1,3,10,0,96,809,464,0,4.850000000000023,96,809,464,62.93904784164718,11.850000000000023,906,63,2.0078740268945694,142,2
2010,1,3,10,30,103,849,546,0,4.850000000000023,103,849,546,58.5747062208057,11.850000000000023,906,62,2.0078740268945694,145,3
2010,1,3,11,0,108,877,613,-15,4.850000000000023,108,877,613,54.826754991087604,12.850000000000023,698,61,2.0078740268945694,145,3
2010,1,3,11,30,112,896,666,0,4.850000000000023,112,896,666,51.830055843999766,12.850000000000023,906,59,2.0078740268945694,24,3
2010,1,3,12,0,115,907,701,0,4.850000000000023,115,907,701,49.721379617164914,12.850000000000023,906,59,2.0078740268945694,27,3
2010,1,3,12,30,116,913,719,0,5.850000000000023,116,913,719,48.61692649680037,12.850000000000023,906,61,2.047244105488062,30,3
2010,1,3,13,0,116,914,721,0,5.850000000000023,116,914,721,48.585494779534415,12.850000000000023,906,62,2.047244105488062,34,3
2010,1,3,13,30,115,908,703,0,5.850000000000023,115,908,703,49.62914443444612,12.850000000000023,906,63,2.0866141840815544,37,3
2010,1,3,14,0,112,897,668,0,5.850000000000023,112,897,668,51.68257945212149,12.850000000000023,906,64,2.0866141840815544,40,3
2010,1,3,14,30,108,879,617,0,5.850000000000023,108,879,617,54.63163823087793,12.850000000000023,906,65,2.125984262675047,44,3
2010,1,3,15,0,103,852,551,0,5.850000000000023,103,852,551,58.3400581688313,11.850000000000023,906,67,2.125984262675047,47,3
2010,1,3,15,30,97,814,470,0,5.850000000000023,97,814,470,62.6724217965737,11.850000000000023,906,68,2.1653543412685394,50,3
2010,1,3,16,0,87,759,377,0,6.850000000000023,87,759,377,67.50779620700911,11.850000000000023,906,69,2.1653543412685394,52,3
2010,1,3,16,30,75,680,276,0,6.850000000000023,75,680,276,72.7448896632893,11.850000000000023,906,70,2.204724419862032,55,3
2010,1,3,17,0,57,556,169,-15,6.850000000000023,57,556,169,78.30193275325922,11.850000000000023,906,71,2.204724419862032,58,4
2010,1,3,17,30,41,241,66,-15,6.850000000000023,41,241,66,84.11409559283962,11.850000000000023,906,72,2.2440944984555244,60,4
2010,1,3,18,0,0,0,0,0,6.850000000000023,0,0,0,90.12937626935914,11.850000000000023,906,74,2.2440944984555244,61,4
2010,1,3,18,30,0,0,0,1,6.850000000000023,0,0,0,96.313326281249,10.850000000000023,908,75,2.283464577049017,60,4
2010,1,3,19,0,0,0,0,1,6.850000000000023,0,0,0,102.6280792020502,10.850000000000023,908,77,2.283464577049017,58,4
2010,1,3,19,30,0,0,0,1,7.850000000000023,0,0,0,109.05095587315066,10.850000000000023,908,79,2.3228346556425095,57,3
2010,1,3,20,0,0,0,0,1,7.850000000000023,0,0,0,115.56179922090604,10.850000000000023,908,81,2.3228346556425095,55,3
2010,1,3,20,30,0,0,0,3,7.850000000000023,0,0,0,122.14412060258192,10.850000000000023,908,82,2.362204734236002,55,3
2010,1,3,21,0,0,0,0,3,7.850000000000023,0,0,0,128.78413451581253,9.850000000000023,909,84,2.362204734236002,54,3
2010,1,3,21,30,0,0,0,3,7.850000000000023,0,0,0,135.46992924205477,9.850000000000023,909,86,2.4015748128294945,52,3
2010,1,3,22,0,0,0,0,3,7.850000000000023,0,0,0,142.19062590245153,9.850000000000023,909,87,2.4015748128294945,51,3
2010,1,3,22,30,0,0,0,4,7.850000000000023,0,0,0,148.93522790559672,9.850000000000023,909,89,2.440944891422987,50,3
2010,1,3,23,0,0,0,0,4,8.850000000000023,0,0,0,155.69030133084286,9.850000000000023,909,91,2.440944891422987,48,3
2010,1,3,23,30,0,0,0,4,7.850000000000023,0,0,0,162.43309836455876,8.850000000000023,906,93,2.440944891422987,47,3
2010,1,4,0,0,0,0,0,4,7.850000000000023,0,0,0,169.10034161006325,8.850000000000023,911,94,2.4803149700164795,45,3
2010,1,4,0,30,0,0,0,4,7.850000000000023,0,0,0,175.29339327683678,8.850000000000023,911,93,2.440944891422987,45,3
2010,1,4,1,0,0,0,0,4,7.850000000000023,0,0,0,175.64894629343166,8.850000000000023,911,93,2.440944891422987,45,3
2010,1,4,1,30,0,0,0,4,7.850000000000023,0,0,0,169.5522643159876,8.850000000000023,911,93,2.4015748128294945,44,3
2010,1,4,2,0,0,0,0,4,7.850000000000023,0,0,0,162.89548526165598,8.850000000000023,911,93,2.4015748128294945,44,3
2010,1,4,2,30,0,0,0,4,7.850000000000023,0,0,0,156.15428162005833,7.850000000000023,906,94,2.3228346556425095,44,3
2010,1,4,3,0,0,0,0,4,6.850000000000023,0,0,0,149.3981939516479,7.850000000000023,911,93,2.3228346556425095,43,3
2010,1,4,3,30,0,0,0,4,6.850000000000023,0,0,0,142.65118125118306,7.850000000000023,911,93,2.3228346556425095,43,3
2010,1,4,4,0,0,0,0,4,6.850000000000023,0,0,0,135.92698712393064,7.850000000000023,911,93,2.283464577049017,43,3
2010,1,4,4,30,0,0,0,7,6.850000000000023,0,0,0,129.2366573205356,7.850000000000023,911,93,2.283464577049017,43,3
2010,1,4,5,0,0,0,0,7,6.850000000000023,0,0,0,122.59100883360492,7.850000000000023,911,93,2.2440944984555244,41,3
2010,1,4,5,30,0,0,0,7,6.850000000000023,0,0,0,116.00182130505345,7.850000000000023,908,93,2.204724419862032,41,3
2010,1,4,6,0,0,0,0,4,6.850000000000023,0,0,0,109.48268593949157,7.850000000000023,911,93,2.204724419862032,41,3
2010,1,4,6,30,0,0,0,4,6.850000000000023,0,0,0,103.04982923127325,7.850000000000023,911,93,2.204724419862032,43,3
2010,1,4,7,0,0,0,0,7,6.850000000000023,0,0,0,96.72306456044178,7.850000000000023,913,93,2.204724419862032,44,3
2010,1,4,7,30,0,0,0,-15,5.850000000000023,0,0,0,90.52432089222695,6.850000000000023,913,93,2.204724419862032,45,3
