Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Version
NSRDB,594052,-,-,-,25.69,-100.3,-6,514,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,v1.0.2
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Solar Zenith Angle,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
2011,1,1,0,0,0,0,0,0,-3.1499999999999773,0,0,0,169.5208916912742,15.850000000000023,900,24,1.0236220620572567,181,2
2011,1,1,0,30,0,0,0,0,-3.1499999999999773,0,0,0,175.75133661938986,15.850000000000023,900,26,1.0629921406507492,179,2
2011,1,1,1,0,0,0,0,0,-2.1499999999999773,0,0,0,175.58288604322917,14.850000000000023,900,27,1.1023622192442417,174,2
2011,1,1,1,30,0,0,0,0,-2.1499999999999773,0,0,0,169.31401153480763,14.850000000000023,902,29,1.1023622192442417,231,2
2011,1,1,2,0,0,0,0,0,-2.1499999999999773,0,0,0,162.6272109042884,13.850000000000023,902,30,1.1417322978377342,223,2
2011,1,1,2,30,0,0,0,0,-3.1499999999999773,0,0,0,155.8790693347748,13.850000000000023,895,30,1.0629921406507492,220,3
2011,1,1,3,0,0,0,0,0,-2.1499999999999773,0,0,0,149.12386689484902,12.850000000000023,902,33,1.1811023764312267,305,3
2011,1,1,3,30,0,0,0,0,-2.1499999999999773,0,0,0,142.3815780055537,12.850000000000023,902,35,1.2204724550247192,302,3
2011,1,1,4,0,0,0,0,0,-2.1499999999999773,0,0,0,135.66452732203197,11.850000000000023,902,37,1.2204724550247192,302,3
2011,1,1,4,30,0,0,0,0,-1.1499999999999773,0,0,0,128.98319188175145,11.850000000000023,902,39,1.2598425336182117,300,4
2011,1,1,5,0,0,0,0,0,-1.1499999999999773,0,0,0,122.34818050879512,11.850000000000023,903,40,1.2598425336182117,300,4
2011,1,1,5,30,0,0,0,0,-3.1499999999999773,0,0,0,115.77125274342492,10.850000000000023,895,39,1.2204724550247192,293,4
2011,1,1,6,0,0,0,0,0,-2.1499999999999773,0,0,0,109.26610015627358,10.850000000000023,903,42,1.2992126122117043,302,4
2011,1,1,6,30,0,0,0,0,-1.1499999999999773,0,0,0,102.84914397430504,10.850000000000023,903,42,1.2992126122117043,306,4
2011,1,1,7,0,0,0,0,0,-1.1499999999999773,0,0,0,96.54047952733468,10.850000000000023,903,42,1.3385826908051968,309,4
2011,1,1,7,30,0,0,0,-15,-1.1499999999999773,0,0,0,90.36253953272085,10.850000000000023,905,42,1.3385826908051968,313,3
2011,1,1,8,0,37,300,66,-15,-1.1499999999999773,37,300,66,84.35357947751052,11.850000000000023,905,42,1.3385826908051968,316,3
2011,1,1,8,30,58,569,171,0,-1.1499999999999773,58,569,171,78.54742528371648,11.850000000000023,898,40,1.2992126122117043,224,3
2011,1,1,9,0,72,711,280,0,-1.1499999999999773,72,711,280,72.99594550557296,11.850000000000023,905,42,1.3779527693986893,152,3
2011,1,1,9,30,83,797,384,0,-0.14999999999997726,83,797,384,67.76358050225454,11.850000000000023,905,42,1.3779527693986893,159,3
2011,1,1,10,0,90,853,479,3,-0.14999999999997726,213,163,287,62.93150451406699,11.850000000000023,905,42,1.3779527693986893,180,3
2011,1,1,10,30,97,892,562,3,-0.14999999999997726,237,69,273,58.600161431339174,11.850000000000023,906,42,1.3779527693986893,85,3
2011,1,1,11,0,102,920,631,3,-0.14999999999997726,222,22,235,54.88937408293873,12.850000000000023,906,42,1.3779527693986893,27,3
2011,1,1,11,30,105,938,683,3,-0.14999999999997726,304,237,450,51.93329180369432,12.850000000000023,906,42,1.4173228479921818,33,3
2011,1,1,12,0,108,949,719,3,-0.14999999999997726,300,349,525,49.867048329959566,12.850000000000023,906,42,1.3779527693986893,35,3
2011,1,1,12,30,109,955,738,3,-0.14999999999997726,303,366,545,48.80429499061171,12.850000000000023,906,42,1.3779527693986893,37,3
2011,1,1,13,0,109,955,738,0,-0.14999999999997726,109,955,738,48.81087591578331,11.850000000000023,906,42,1.3779527693986893,40,3
2011,1,1,13,30,108,951,720,0,-0.14999999999997726,108,951,720,49.88637858023637,11.850000000000023,906,42,1.3385826908051968,43,3
2011,1,1,14,0,105,940,684,0,-1.1499999999999773,105,940,684,51.96425797791864,11.850000000000023,906,41,1.3385826908051968,44,3
2011,1,1,14,30,101,923,631,0,-1.1499999999999773,101,923,631,54.93045654170842,11.850000000000023,906,41,1.2992126122117043,47,3
2011,1,1,15,0,97,899,564,0,-1.1499999999999773,97,899,564,58.64974302975423,11.850000000000023,906,41,1.2992126122117043,50,3
2011,1,1,15,30,90,863,482,0,-1.1499999999999773,90,863,482,62.98808579113606,11.850000000000023,906,41,1.2598425336182117,51,3
2011,1,1,16,0,81,812,387,0,-1.1499999999999773,81,812,387,67.82588223236984,11.850000000000023,906,40,1.2598425336182117,54,3
2011,1,1,16,30,68,737,283,0,-1.1499999999999773,68,737,283,73.06293004888687,11.850000000000023,906,40,1.2204724550247192,57,3
2011,1,1,17,0,50,624,173,-15,-1.1499999999999773,50,624,173,78.61827507844117,11.850000000000023,906,40,1.2204724550247192,60,3
2011,1,1,17,30,39,306,68,-15,-2.1499999999999773,68,0,68,84.42765774622248,10.850000000000023,906,39,1.1811023764312267,62,3
2011,1,1,18,0,0,0,0,0,-2.1499999999999773,0,0,0,90.43931044599032,10.850000000000023,906,39,1.1811023764312267,67,3
2011,1,1,18,30,0,0,0,0,-2.1499999999999773,0,0,0,96.61968239428035,10.850000000000023,906,39,1.1417322978377342,71,3
2011,1,1,19,0,0,0,0,0,-2.1499999999999773,0,0,0,102.93042632552934,10.850000000000023,908,40,1.1417322978377342,77,3
2011,1,1,19,30,0,0,0,0,-2.1499999999999773,0,0,0,109.34923085210038,10.850000000000023,908,40,1.1417322978377342,82,3
2011,1,1,20,0,0,0,0,0,-3.1499999999999773,0,0,0,115.8560410777267,9.850000000000023,908,40,1.1023622192442417,88,3
