Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -1,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Version
NSRDB,594052,-,-,-,25.69,-100.3,-6,514,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,v1.0.2
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,GHI,Solar Zenith Angle,Temperature,Pressure,Relative Humidity,Precipitable Water,Wind Direction,Wind Speed
2009,1,1,0,0,0,0,0,1,11.850000000000023,0,0,0,169.4579844507661,12.850000000000023,906,94,3.228346463292837,109,3
2009,1,1,0,30,0,0,0,1,11.850000000000023,0,0,0,175.68476860378567,12.850000000000023,906,93,3.1889763846993446,112,3
2009,1,1,1,0,0,0,0,1,11.850000000000023,0,0,0,175.6004206422619,12.850000000000023,906,92,3.149606306105852,115,3
2009,1,1,1,30,0,0,0,1,11.850000000000023,0,0,0,169.35382763287623,12.850000000000023,906,91,3.1102362275123596,118,3
2009,1,1,2,0,0,0,0,1,11.850000000000023,0,0,0,162.67076900659163,12.850000000000023,906,91,3.070866148918867,120,3
2009,1,1,2,30,0,0,0,1,11.850000000000023,0,0,0,155.9234292140152,12.850000000000023,906,90,3.0314960703253746,125,3
2009,1,1,3,0,0,0,0,0,10.850000000000023,0,0,0,149.1680277856344,12.850000000000023,905,89,3.0314960703253746,129,2
2009,1,1,3,30,0,0,0,0,10.850000000000023,0,0,0,142.42504261576278,12.850000000000023,905,88,2.992125991731882,135,2
2009,1,1,4,0,0,0,0,1,10.850000000000023,0,0,0,135.70697616464633,12.850000000000023,905,87,2.9527559131383896,140,2
2009,1,1,4,30,0,0,0,0,10.850000000000023,0,0,0,129.02437518058798,12.850000000000023,905,87,2.913385834544897,147,2
2009,1,1,5,0,0,0,0,0,10.850000000000023,0,0,0,122.38787201961122,12.850000000000023,905,86,2.8740157559514046,154,2
2009,1,1,5,30,0,0,0,0,10.850000000000023,0,0,0,115.80922525173996,12.850000000000023,905,85,2.834645677357912,162,2
2009,1,1,6,0,0,0,0,0,9.850000000000023,0,0,0,109.30210932640914,12.850000000000023,905,83,2.834645677357912,162,2
